Name,Secondary,File
# Note: Secondary is triggered by this alias, so a chain of secondaries are played at the same time
# Note: There are other settings that cannot be pulled, so these sounds may not sound the same as in-game without editing
mount_enter_side_smcapacity_vestlight_plr,,foley\mount\mount_enter_side_augolf_vestlight_plr.LN.75.44100.all
mount_enter_top_smcapacity_vestlight_plr,,foley\mount\mount_enter_top_augolf_vestlight_plr.LN.75.44100.all
mount_exit_side_smcapacity_vestlight_plr,,foley\mount\mount_exit_side_augolf_vestlight_plr.LN.75.44100.all
mount_exit_top_smcapacity_vestlight_plr,,foley\mount\mount_exit_top_augolf_vestlight_plr.LN.75.44100.all
weap_sm_smcapacity_ads_down,,reloads\iw8_augolf\wfoly_sm_augolf_ads_down.LN.75.44100.all
weap_sm_smcapacity_ads_up,,reloads\iw8_augolf\wfoly_sm_augolf_ads_up.LN.75.44100.all
weap_sm_smcapacity_selector_off,,foley\selector\weap_sm_augolf_selector_off.LN.75.48000.all
weap_sm_smcapacity_selector_on,,foley\selector\weap_sm_augolf_selector_on.LN.75.48000.all
weap_smcapacity_disconnector_plr,,weapons\augolf\weap_augolf_disconnector_plr_01.LN.85.44100.all
weap_smcapacity_disconnector_plr,,weapons\augolf\weap_augolf_disconnector_plr_02.LN.85.44100.all
weap_smcapacity_disconnector_plr,,weapons\augolf\weap_augolf_disconnector_plr_03.LN.85.44100.all
weap_smcapacity_disconnector_plr,,weapons\augolf\weap_augolf_disconnector_plr_04.LN.85.44100.all
weap_smcapacity_disconnector_plr,,weapons\augolf\weap_augolf_disconnector_plr_05.LN.85.44100.all
weap_smcapacity_disconnector_plr,,weapons\augolf\weap_augolf_disconnector_plr_06.LN.85.44100.all
weap_smcapacity_disconnector_plr,,weapons\augolf\weap_augolf_disconnector_plr_ads_01.LN.85.44100.all
weap_smcapacity_disconnector_plr,,weapons\augolf\weap_augolf_disconnector_plr_ads_02.LN.85.44100.all
weap_smcapacity_disconnector_plr,,weapons\augolf\weap_augolf_disconnector_plr_ads_03.LN.85.44100.all
weap_smcapacity_disconnector_plr,,weapons\augolf\weap_augolf_disconnector_plr_ads_04.LN.85.44100.all
weap_smcapacity_disconnector_plr,,weapons\augolf\weap_augolf_disconnector_plr_ads_05.LN.85.44100.all
weap_smcapacity_disconnector_plr,,weapons\augolf\weap_augolf_disconnector_plr_ads_06.LN.85.44100.all
weap_smcapacity_dryfire_plr,,weapons\iw8_mpapa7\weap_mpapa7_deadtrigger_plr_01.LN.75.44100.all
weap_smcapacity_dryfire_plr,,weapons\iw8_mpapa7\weap_mpapa7_deadtrigger_plr_02.LN.75.44100.all
weap_smcapacity_dryfire_plr,,weapons\iw8_mpapa7\weap_mpapa7_deadtrigger_plr_03.LN.75.44100.all
weap_smcapacity_dryfire_plr,,weapons\iw8_mpapa7\weap_mpapa7_deadtrigger_plr_04.LN.75.44100.all
weap_smcapacity_dryfire_plr,,weapons\iw8_mpapa7\weap_mpapa7_deadtrigger_plr_05.LN.75.44100.all
weap_smcapacity_dryfire_plr,,weapons\iw8_mpapa7\weap_mpapa7_deadtrigger_plr_06.LN.75.44100.all
