Name,Secondary,File
# Note: Secondary is triggered by this alias, so a chain of secondaries are played at the same time
# Note: There are other settings that cannot be pulled, so these sounds may not sound the same as in-game without editing
wpn_kgun_fire_plr,wpn_kgun_fire_plr_mech,s4\weapons\kgun\wpn_kgun_plr_shot_main_01.LN.85.44100.all
wpn_kgun_fire_plr,wpn_kgun_fire_plr_mech,s4\weapons\kgun\wpn_kgun_plr_shot_main_02.LN.85.44100.all
wpn_kgun_fire_plr,wpn_kgun_fire_plr_mech,s4\weapons\kgun\wpn_kgun_plr_shot_main_03.LN.85.44100.all
wpn_kgun_fire_plr,wpn_kgun_fire_plr_mech,s4\weapons\kgun\wpn_kgun_plr_shot_main_04.LN.85.44100.all
wpn_kgun_fire_plr,wpn_kgun_fire_plr_mech,s4\weapons\kgun\wpn_kgun_plr_shot_main_05.LN.85.44100.all
wpn_kgun_fire_plr,wpn_kgun_fire_plr_mech,s4\weapons\kgun\wpn_kgun_plr_shot_main_06.LN.85.44100.all
wpn_kgun_fire_plr,wpn_kgun_fire_plr_mech,s4\weapons\kgun\wpn_kgun_plr_shot_main_01.LN.85.44100.all
wpn_kgun_fire_plr,wpn_kgun_fire_plr_mech,s4\weapons\kgun\wpn_kgun_plr_shot_main_02.LN.85.44100.all
wpn_kgun_fire_plr,wpn_kgun_fire_plr_mech,s4\weapons\kgun\wpn_kgun_plr_shot_main_03.LN.85.44100.all
wpn_kgun_fire_plr,wpn_kgun_fire_plr_mech,s4\weapons\kgun\wpn_kgun_plr_shot_main_04.LN.85.44100.all
wpn_kgun_fire_plr,wpn_kgun_fire_plr_mech,s4\weapons\kgun\wpn_kgun_plr_shot_main_05.LN.85.44100.all
wpn_kgun_fire_plr,wpn_kgun_fire_plr_mech,s4\weapons\kgun\wpn_kgun_plr_shot_main_06.LN.85.44100.all
wpn_kgun_fire_plr_last,wpn_kgun_fire_plr_last_mech,s4\weapons\kgun\wpn_kgun_plr_shot_main_01.LN.85.44100.all
wpn_kgun_fire_plr_last,,s4\weapons\kgun\wpn_kgun_plr_shot_main_02.LN.85.44100.all
wpn_kgun_fire_plr_last,,s4\weapons\kgun\wpn_kgun_plr_shot_main_03.LN.85.44100.all
wpn_kgun_fire_plr_last,,s4\weapons\kgun\wpn_kgun_plr_shot_main_04.LN.85.44100.all
wpn_kgun_fire_plr_last,,s4\weapons\kgun\wpn_kgun_plr_shot_main_05.LN.85.44100.all
wpn_kgun_fire_plr_last,,s4\weapons\kgun\wpn_kgun_plr_shot_main_06.LN.85.44100.all
wpn_kgun_fire_plr_last,wpn_kgun_fire_plr_last_mech,s4\weapons\kgun\wpn_kgun_plr_shot_main_01.LN.85.44100.all
wpn_kgun_fire_plr_last,,s4\weapons\kgun\wpn_kgun_plr_shot_main_02.LN.85.44100.all
wpn_kgun_fire_plr_last,,s4\weapons\kgun\wpn_kgun_plr_shot_main_03.LN.85.44100.all
wpn_kgun_fire_plr_last,,s4\weapons\kgun\wpn_kgun_plr_shot_main_04.LN.85.44100.all
wpn_kgun_fire_plr_last,,s4\weapons\kgun\wpn_kgun_plr_shot_main_05.LN.85.44100.all
